zone_code,date,predicted_heat_risk_class,top_factor_1,top_factor_1_label,top_factor_1_value,top_factor_1_reason,top_factor_2,top_factor_2_label,top_factor_2_value,top_factor_2_reason,top_factor_3,top_factor_3_label,top_factor_3_value,top_factor_3_reason,explanation_text,honesty_note
NSR-GRID-175,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,27116.539997844964,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4004.294828317082,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0078658719142102,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-176,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,20323.9575353406,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4029.709684255139,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0025337608224029,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-177,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,27834.407554883288,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3807.591140313692,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0074979746225186,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-178,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,25359.20528102236,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4038.576515472657,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-179,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,25897.822198371407,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3946.596948506039,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0143271668820424,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-180,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,21974.615588072167,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4125.006991525424,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0041595000625284,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-181,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,27161.609717325548,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3901.90681914443,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0004621666736142,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-182,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,26493.86033658748,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4226.9286016949145,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-183,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,24617.717126783664,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3833.288832379741,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0087811667986711,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-184,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,24872.28986655693,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3791.6401780038136,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0060081667569855,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-185,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,18158.57163040481,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3020.1015045560493,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-186,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,28596.997767743705,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4129.981351981352,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-187,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,41711.03518043706,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4528.655084745763,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-188,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,33338.898939640545,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4490.558262711864,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-189,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,47464.60870353786,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4186.853420885405,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0004621666736142,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-190,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,32995.99422796046,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3266.4879237288133,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-191,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,29604.98191930357,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,1984.7010593220343,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-192,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,4912.27823557307,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,345.40856113583385,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-193,2025-08-04,medium,built_surface_mean,Built Environment Density,4220.4324324324325,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,elevation_mean,Elevation & Topography,104.8448637316562,low elevation traps warm air masses,"This zone is estimated as medium heat risk because it combines high built-up density traps thermal energy and low vegetation canopy limits cooling potential. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-194,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,4408.933785146246,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,1225.250293772033,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-195,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,28552.01081542116,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3766.540122633965,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0296986969568255,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-196,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,16979.24366113052,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,1113.153276725452,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-197,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,18049.70029660327,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3647.679864492907,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.1063410656034795,tree cover provides shade and cooling,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-198,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,16399.3444987824,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,2681.0175810209707,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.2735628851032983,tree cover provides shade and cooling,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-199,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,28923.00500755644,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4432.0946632782725,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.008318231243204,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-200,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,20324.66124681652,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4521.630029648455,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0073939833272924,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-201,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,34697.63103866087,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4196.1203389830525,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0343983327292497,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-202,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,22233.045998876474,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4047.313571882278,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0453243928959768,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-203,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,22960.367981032046,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3544.4866581956794,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-204,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,21983.13327263224,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4027.36713952996,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0046212395795578,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-205,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,29290.01985910327,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3649.094219775567,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-206,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,29154.855185749253,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4247.872326910863,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-207,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,29706.302898590555,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4313.145096377888,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-208,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,27874.098080383643,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4548.571368064379,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-209,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,24207.82306706927,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4473.901292099133,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-210,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,18413.987058080787,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4463.962100359942,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0004621239579557,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-211,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,28195.77123555916,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4414.526360364175,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0018484958318231,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-212,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,23084.304031195432,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,2734.991740787802,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-213,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,2911.3500884086498,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,1969.949585884048,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-214,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,31964.69795857885,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4533.669201520913,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0178416066876365,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-215,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,22085.19016529554,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3869.93980622552,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.1178911584349308,tree cover provides shade and cooling,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-216,2025-08-04,low,road_density_m_per_km2,Paved Road Exposure,14985.834355012095,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3659.750257572636,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.1409736014264791,tree cover provides shade and cooling,"This zone is estimated as low heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-217,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,24813.647333615536,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4404.557113402061,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0050829213841492,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-218,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,24250.61471828164,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4148.083487940632,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0268008582073323,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-219,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,21579.477295840505,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3859.327973613688,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0002246995549499,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-220,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,21822.389800756308,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3705.061855670104,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0018483350487815,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-221,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,8952.753622837765,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4836.950319521748,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0009241675243907,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-222,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,33953.74852907118,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,3323.612577319588,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-223,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,38052.5490021271,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4529.054410552348,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0013862512865861,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
NSR-GRID-224,2025-08-04,medium,road_density_m_per_km2,Paved Road Exposure,50666.84554787933,dense paved roads generate sensible heat,built_surface_mean,Built Environment Density,4547.7895713108,high built-up density traps thermal energy,tree_cover_ratio,Vegetation Canopy Shielding,0.0004620837621953,low vegetation canopy limits cooling potential,"This zone is estimated as medium heat risk because it combines dense paved roads generate sensible heat and high built-up density traps thermal energy. This is a satellite-based decision-support estimate, not an official public-health heat warning.",This heat-risk layer estimates relative urban heat exposure from satellite land-surface temperature and geospatial features. It is not an official public-health heat warning system.
